,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,basement,yr_built,sqft_living15,yr_sold,zip_98008_98028,zip_98028_98038,zip_98038_98053,zip_98053_98065,zip_98065_98103,zip_98103_98115,zip_98115_98125,zip_98125_98155,zip_98155_98200
151,560000.0,0.3333333333333333,0.09090909090909091,0.3395590277059856,0.6277081518494172,0.32365668390976515,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1947,0.4681827972553185,2015,0,0,0,0,0,1,0,0,0
152,282950.0,0.3333333333333333,0.09090909090909091,0.39851151066866386,0.7649042951021624,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1954,0.5631743628599033,2015,0,0,0,0,0,0,0,0,0
155,215000.0,0.3333333333333333,0.09090909090909091,0.36991007811876037,0.7463373515944369,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1967,0.36835137380058663,2014,0,0,0,1,0,0,0,0,0
157,320000.0,0.6666666666666666,0.7272727272727273,0.7695642899943935,0.7401574578104421,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1967,0.6559999237688179,2014,1,0,0,0,0,0,0,0,0
158,247000.0,0.3333333333333333,0.45454545454545453,0.406389482459097,0.7287590782291278,0.32365668390976515,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1916,0.35392593822979923,2014,1,0,0,0,0,0,0,0,0
159,320000.0,0.6666666666666666,0.36363636363636365,0.5683312261821993,0.8508757382778958,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1968,0.5797434545467238,2014,0,0,0,1,0,0,0,0,0
160,255000.0,1.0,0.5454545454545454,0.6464452456396079,0.7791432035485295,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1962,0.27569534493578673,2014,0,0,0,0,0,0,0,1,0
161,438000.0,0.3333333333333333,0.36363636363636365,0.5739392158168035,0.8103481224545309,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1962,0.37307914643406315,2015,0,1,0,0,0,0,0,0,0
163,441000.0,0.3333333333333333,0.7272727272727273,0.6089234691708801,0.7319006226977893,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1979,0.5731740138657132,2014,0,1,0,0,0,0,0,0,0
165,370000.0,0.3333333333333333,0.36363636363636365,0.5147857399174813,0.721023381018571,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1976,0.5495600767935277,2014,0,1,0,0,0,0,0,0,0
167,807100.0,0.6666666666666666,0.6363636363636364,0.7770276156290404,0.5984264500812674,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1999,0.8754815596460273,2015,0,0,0,0,0,0,0,0,0
168,653000.0,0.3333333333333333,0.6363636363636364,0.7770276156290404,0.8129200182832754,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1979,0.7832085323095366,2014,0,1,0,0,0,0,0,0,0
169,371500.0,0.3333333333333333,0.45454545454545453,0.4440061015205622,0.7694662556465781,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1964,0.5926575147030458,2014,0,0,0,0,0,0,0,1,0
171,272000.0,0.3333333333333333,0.36363636363636365,0.6699710622229916,0.726515325087569,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1978,0.6415498897204919,2015,1,0,0,0,0,0,0,0,0
172,313000.0,0.3333333333333333,0.2727272727272727,0.43301742084884665,0.7549886132799969,0.32365668390976515,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1955,0.491564017953668,2014,0,0,0,0,0,0,0,1,0
174,673000.0,0.6666666666666666,0.5454545454545454,0.7600744826677697,0.7645658763748328,0.5532947556651122,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1980,0.7307267671050757,2014,0,0,0,0,0,0,0,0,0
175,425000.0,0.3333333333333333,0.6363636363636364,0.3440101947801938,0.20778888070676038,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2008,0.5320674865093622,2015,0,0,0,0,0,0,1,0,0
176,399950.0,1.0,0.7272727272727273,0.624274233141165,0.6490520739002558,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1986,0.4095411864128968,2014,0,0,0,0,0,0,0,1,0
177,385000.0,0.3333333333333333,0.09090909090909091,0.38645500357061696,0.6163868202232123,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1901,0.37307914643406315,2014,0,0,0,0,0,0,1,0,0
178,269950.0,0.3333333333333333,0.2727272727272727,0.6192098850955229,0.7423673030694097,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1975,0.6473743282423585,2014,1,0,0,0,0,0,0,0,0
179,330000.0,0.0,0.09090909090909091,0.43670741407021646,0.7655798961978594,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1949,0.5140159339016928,2015,0,0,0,0,0,0,0,0,1
180,260000.0,0.3333333333333333,0.6363636363636364,0.542280253958598,0.668726596475411,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1988,0.5598014242876325,2014,0,1,0,0,0,0,0,0,0
181,470000.0,0.6666666666666666,0.8181818181818182,0.7181084986149459,0.6345562556507707,0.32365668390976515,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1925,0.46419009135993206,2015,0,0,0,0,0,0,0,1,0
182,589000.0,0.6666666666666666,0.8181818181818182,0.7304651983508104,0.8086201784682192,0.5532947556651122,0.0,0.0,1.0,0.3333333333333333,0.0,1961,0.7381769700049021,2014,0,1,0,0,0,0,0,0,0
183,163500.0,0.0,0.2727272727272727,0.3119796104396125,0.5222962839525666,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1996,0.297638512058103,2014,0,1,0,0,0,0,0,0,0
184,835000.0,0.6666666666666666,0.7272727272727273,0.8540617003700139,0.9013570255452944,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,1.0,1993,0.7307267671050757,2014,0,0,1,0,0,0,0,0,0
186,269000.0,0.6666666666666666,0.36363636363636365,0.4856782709804783,0.8199415100944241,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1969,0.7129511043142254,2015,1,0,0,0,0,0,0,0,0
187,560000.0,0.3333333333333333,0.6363636363636364,0.6063182043851183,0.7827184626175994,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1987,0.6700895700086076,2014,0,0,0,0,1,0,0,0,0
188,615000.0,0.6666666666666666,0.09090909090909091,0.4292997869712909,0.42415346197820547,0.32365668390976515,0.0,0.0,0.6666666666666666,0.0,0.0,1901,0.4311900239985886,2015,0,0,0,0,1,0,0,0,0
189,585188.0,0.3333333333333333,0.5454545454545454,0.6857997961376249,0.8206616430196163,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1975,0.7231770039846155,2014,0,0,1,0,0,0,0,0,0
190,305000.0,0.3333333333333333,0.36363636363636365,0.536300641841618,0.8051316530668694,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1977,0.5140159339016928,2014,0,1,0,0,0,0,0,0,0
191,166950.0,0.3333333333333333,0.09090909090909091,0.37409830383475207,0.7851185450711538,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1959,0.38702962146172587,2014,0,0,0,1,0,0,0,0,0
192,799000.0,0.3333333333333333,0.6363636363636364,0.6653542679815448,0.817070155742629,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1959,0.827026261497644,2014,0,0,1,0,0,0,0,0,0
193,400000.0,0.3333333333333333,0.6363636363636364,0.6745453047602051,0.7404531232037265,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1962,0.632699073727517,2014,0,0,0,0,0,0,0,1,0
194,230000.0,0.3333333333333333,0.09090909090909091,0.31668392814518265,0.8261937204662164,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1948,0.5249159285765707,2014,0,0,0,0,0,0,0,1,0
195,256883.0,0.3333333333333333,0.6363636363636364,0.5481886785254116,0.6290913672486038,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2003,0.7989342343524817,2014,1,0,0,0,0,0,0,0,0
196,423000.0,0.6666666666666666,0.45454545454545453,0.624274233141165,0.699616061067666,0.32365668390976515,0.0,0.0,1.0,0.3333333333333333,1.0,1920,0.49914756178703135,2014,0,0,0,0,0,1,0,0,0
197,465000.0,0.3333333333333333,0.6363636363636364,0.6676680334870214,0.5715865401182596,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2007,0.586237382742873,2014,0,0,0,0,0,0,0,1,0
200,210000.0,0.3333333333333333,0.09090909090909091,0.21291129207940945,0.8640759674953542,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1943,0.41830051741939184,2015,0,0,0,1,0,0,0,0,0
201,297000.0,0.3333333333333333,0.6363636363636364,0.6166581992585366,0.931501923907848,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1994,0.6700895700086076,2014,0,0,1,0,0,0,0,0,0
202,470000.0,0.3333333333333333,0.09090909090909091,0.29270333117441416,0.6277081518494172,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1952,0.5631743628599033,2014,0,0,0,0,0,1,0,0,0
203,226500.0,0.3333333333333333,0.2727272727272727,0.41797682128332864,0.7353081836735575,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1976,0.4721474839311798,2014,1,0,0,0,0,0,0,0,0
204,274250.0,0.3333333333333333,0.09090909090909091,0.2409584038695012,0.7732332727950834,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1962,0.46016896738990476,2015,0,0,0,1,0,0,0,0,0
205,840000.0,0.6666666666666666,0.36363636363636365,0.738535324161334,0.8466262816245065,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1966,0.8456873700342117,2014,0,0,1,0,0,0,0,0,0
206,677900.0,0.3333333333333333,0.6363636363636364,0.7304651983508104,0.6037987074134726,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2010,0.8415933989835893,2014,0,0,1,0,0,0,0,0,0
207,425000.0,0.3333333333333333,0.09090909090909091,0.29270333117441416,0.6719135598615649,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1915,0.41393782753385244,2015,0,0,0,0,0,0,1,0,0
208,180250.0,0.0,0.0,0.2354743502580222,0.8086201784682192,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1941,0.3961421663170328,2014,0,0,0,0,0,0,0,0,1
210,320000.0,0.6666666666666666,0.5454545454545454,0.5052716760085588,0.7430634323919083,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1993,0.546104619338065,2015,0,1,0,0,0,0,0,0,0
211,625504.0,0.3333333333333333,0.5454545454545454,0.406389482459097,0.3057472878267782,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2014,0.35392593822979923,2014,0,0,0,0,0,1,0,0,0
212,592500.0,0.6666666666666666,0.6363636363636364,0.6880203895603876,0.8712440705682052,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1983,0.79224817368287,2014,0,0,0,0,1,0,0,0,0
214,477000.0,0.6666666666666666,0.7272727272727273,0.5569214868596032,0.690479522874779,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1978,0.6972566080782847,2014,0,0,0,0,0,0,1,0,0
215,280000.0,0.0,0.09090909090909091,0.20710652646838618,0.9571376533471693,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1923,0.3239207174758526,2015,0,0,0,0,0,0,0,0,1
217,445838.0,0.3333333333333333,0.6363636363636364,0.6902310916656341,0.6636572444666399,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2000,0.42692611294585114,2014,0,0,0,0,0,0,0,1,0
218,1070000.0,0.0,0.5454545454545454,0.9632200798757162,0.9298648516797128,0.0,0.0,0.75,0.3333333333333333,0.6666666666666666,1.0,1947,0.805542093688621,2014,0,0,0,0,0,0,0,1,0
219,467000.0,0.0,0.2727272727272727,0.4255540952141998,0.8412854321452626,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1947,0.694597941841164,2014,0,0,0,0,0,0,0,0,1
221,279950.0,0.3333333333333333,0.45454545454545453,0.5655032880350301,0.8129200182832754,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1961,0.632699073727517,2014,0,0,0,0,0,0,0,0,1
223,325000.0,0.3333333333333333,0.5454545454545454,0.6835692224861795,0.9506360006997191,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1966,0.6838363682211922,2014,0,1,0,0,0,0,0,0,0
224,328000.0,0.3333333333333333,0.5454545454545454,0.636713525954608,0.7708931647881334,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1994,0.6672996110905552,2014,0,1,0,0,0,0,0,0,0
225,390000.0,0.3333333333333333,0.5454545454545454,0.39851151066866386,0.7401574578104421,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1942,0.4095411864128968,2014,0,0,0,0,0,0,0,1,0
226,479950.0,0.0,0.45454545454545453,0.49229572637834484,0.7011525420759668,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2005,0.5495600767935277,2015,0,0,1,0,0,0,0,0,0
227,264950.0,0.6666666666666666,0.5454545454545454,0.5569214868596032,0.8130053387308437,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1978,0.5029014994041133,2014,1,0,0,0,0,0,0,0,0
228,235000.0,0.3333333333333333,0.09090909090909091,0.4652794352715067,0.9369022024289503,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1961,0.6502641838157449,2015,0,1,0,0,0,0,0,0,0
229,516500.0,0.3333333333333333,0.6363636363636364,0.48233615867398516,0.6122539444973766,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2004,0.7282213726099981,2015,0,0,1,0,0,0,0,0,0
230,655000.0,0.0,0.36363636363636365,0.4721726266653681,0.9467659163385287,0.5532947556651122,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1915,0.6700895700086076,2015,0,0,0,0,0,0,0,0,1
231,500000.0,0.6666666666666666,0.7272727272727273,0.696804721569894,0.9387333956523994,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1960,0.735704469197515,2014,0,0,0,1,0,0,0,0,0
233,213000.0,0.0,0.09090909090909091,0.28776496404124563,0.8254334541634215,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1961,0.3490344311993584,2014,1,0,0,0,0,0,0,0,0
234,475000.0,0.3333333333333333,0.2727272727272727,0.738535324161334,0.6428195843641841,0.32365668390976515,0.0,0.0,1.0,0.3333333333333333,1.0,1947,0.686546040239305,2014,0,0,0,0,0,1,0,0,0
237,410000.0,0.6666666666666666,0.09090909090909091,0.624274233141165,0.6128982948218625,0.32365668390976515,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1904,0.5029014994041133,2015,0,0,0,0,0,0,1,0,0
240,225000.0,0.3333333333333333,0.36363636363636365,0.4652794352715067,0.7750325567464531,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1968,0.36835137380058663,2014,0,0,0,0,0,0,0,0,0
241,210000.0,0.0,0.09090909090909091,0.19528925861431787,0.6782721390168269,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1940,0.16480396154984228,2014,0,0,0,0,0,0,0,1,0
242,455000.0,0.0,0.09090909090909091,0.4652794352715067,0.6277081518494172,0.32365668390976515,0.0,0.0,0.0,0.3333333333333333,0.0,1925,0.47999435358276743,2015,0,0,0,0,0,1,0,0,0
243,225000.0,0.3333333333333333,0.09090909090909091,0.41797682128332864,0.7688000672103819,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1954,0.40064390752810153,2015,0,0,0,0,0,0,0,0,0
244,480000.0,0.0,0.09090909090909091,0.30243505085941413,0.4915307248408181,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1918,0.45611901791244686,2014,0,0,0,0,1,0,0,0,0
245,363000.0,0.3333333333333333,0.6363636363636364,0.7880162963007555,0.8675313763986487,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1990,0.8033480500271851,2015,1,0,0,0,0,0,0,0,0
247,181000.0,0.0,0.2727272727272727,0.12472780363060403,0.6342855537135792,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1954,0.3490344311993584,2015,0,0,0,0,0,1,0,0,0
248,250000.0,0.6666666666666666,0.45454545454545453,0.634250484661041,0.7331170023347076,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1976,0.6644958061658423,2015,0,0,0,0,0,0,0,0,0
249,481000.0,0.3333333333333333,0.36363636363636365,0.5084633384681048,0.4860387807718201,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1918,0.45611901791244686,2015,0,0,0,0,1,0,0,0,0
250,260000.0,0.3333333333333333,0.45454545454545453,0.5822341465421751,0.7291825773381405,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1978,0.586237382742873,2014,0,1,0,0,0,0,0,0,0
251,455000.0,0.6666666666666666,0.6363636363636364,0.8892534533725813,0.7469153569882542,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,2001,0.9019396298224798,2014,0,0,0,1,0,0,0,0,0
253,349500.0,0.3333333333333333,0.09090909090909091,0.45475674140761196,0.5317848504774468,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1953,0.5426278973952261,2015,0,0,0,0,0,0,1,0,0
254,245000.0,0.3333333333333333,0.6363636363636364,0.559798606812883,0.7380044047624179,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1987,0.546104619338065,2014,0,1,0,0,0,0,0,0,0
255,592500.0,0.0,0.45454545454545453,0.46179660131518185,0.7965455076689777,0.32365668390976515,0.0,0.5,1.0,0.3333333333333333,0.0,1928,0.4681827972553185,2014,0,0,0,0,0,1,0,0,0
256,385000.0,0.6666666666666666,0.36363636363636365,0.7139202728989541,0.7445596790132237,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1955,0.6356647788724443,2014,0,0,0,0,0,1,0,0,0
257,315000.0,0.3333333333333333,0.36363636363636365,0.5147857399174813,0.8576149151096106,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1974,0.5176726815077367,2015,0,0,0,1,0,0,0,0,0
258,255000.0,0.3333333333333333,0.09090909090909091,0.3905064693513191,0.8246165636975993,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1979,0.45203982666935644,2014,0,0,1,0,0,0,0,0,0
259,693000.0,0.6666666666666666,0.6363636363636364,0.7345166641315128,0.5938268994886458,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2006,0.8888654638094541,2014,0,0,1,0,0,0,0,0,0
260,780000.0,0.3333333333333333,0.09090909090909091,0.5392994533945117,0.5922555971967743,0.32365668390976515,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1911,0.5564082277046108,2014,0,0,0,0,0,1,0,0,0
261,237000.0,0.3333333333333333,0.36363636363636365,0.406389482459097,0.773888909300515,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1960,0.5356096017658649,2014,0,0,0,0,0,0,0,0,1
265,290000.0,0.6666666666666666,0.6363636363636364,0.5511167212485796,0.7319006226977893,0.5532947556651122,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1988,0.6473743282423585,2014,0,1,0,0,0,0,0,0,0
266,285000.0,0.3333333333333333,0.09090909090909091,0.3440101947801938,0.8387314791957422,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1954,0.3391225009503071,2014,0,0,0,0,0,1,0,0,0
267,415000.0,0.0,0.09090909090909091,0.32134407320135105,0.5984880867328455,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1937,0.42692611294585114,2014,0,0,0,0,0,1,0,0,0
268,272500.0,0.3333333333333333,0.6363636363636364,0.6488486488934698,0.8171542091188241,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1979,0.6811136374923231,2015,1,0,0,0,0,0,0,0,0
271,436000.0,0.0,0.09090909090909091,0.30723027465591046,0.7415590695555366,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1939,0.4760845419040617,2015,0,0,0,0,0,0,0,1,0
272,210000.0,0.3333333333333333,0.09090909090909091,0.5511167212485796,0.8560367346791803,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1967,0.43962250192522806,2014,0,0,0,0,0,0,0,0,0
273,236000.0,0.3333333333333333,0.09090909090909091,0.41797682128332864,0.6735169242712573,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1961,0.42692611294585114,2014,0,0,0,0,0,0,0,0,1
274,331000.0,0.3333333333333333,0.36363636363636365,0.3259608674427983,0.25539573583837516,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1954,0.4760845419040617,2014,0,0,0,0,0,0,0,0,1
275,365000.0,0.3333333333333333,0.6363636363636364,0.772002202860322,0.5991037009981278,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2006,0.8213055790606707,2015,0,1,0,0,0,0,0,0,0
276,450000.0,0.3333333333333333,0.45454545454545453,0.698976724170109,0.9547258894805876,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1960,0.5564082277046108,2015,0,0,0,1,0,0,0,0,0
279,405000.0,0.3333333333333333,0.36363636363636365,0.7201894316510716,0.6782721390168269,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1908,0.6672996110905552,2015,0,0,0,0,0,0,1,0,0
280,304900.0,0.6666666666666666,0.36363636363636365,0.7619870160635225,0.8544495221302046,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1969,0.5764682828656542,2014,0,1,0,0,0,0,0,0,0
281,170000.0,0.0,0.09090909090909091,0.21291129207940945,0.6420305820891072,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1931,0.5529945282988193,2015,0,0,0,0,0,0,0,0,1
284,330000.0,0.3333333333333333,0.8181818181818182,0.7263803867977955,0.9124433548958536,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1988,0.8033480500271851,2015,1,0,0,0,0,0,0,0,0
285,370000.0,0.6666666666666666,0.6363636363636364,0.7843803694013551,0.7802334303923951,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1992,0.7670325450077446,2014,0,1,0,0,0,0,0,0,0
286,467000.0,1.0,0.5454545454545454,0.7425217054488576,0.9031707509388772,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1979,0.7406386973541269,2014,0,0,0,0,1,0,0,0,0
287,405000.0,0.3333333333333333,0.36363636363636365,0.542280253958598,0.7097020493923663,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1980,0.5598014242876325,2015,0,1,0,0,0,0,0,0,0
288,675000.0,1.0,0.5454545454545454,0.8161828214455619,0.8281391742845918,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1985,0.7430897447246595,2014,0,0,0,0,0,0,0,0,0
289,500000.0,0.0,0.09090909090909091,0.5332836003193187,0.9152306558714535,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1954,0.5066306583745488,2014,0,0,0,0,0,0,0,0,0
290,389999.0,0.6666666666666666,0.6363636363636364,0.6036991914365828,0.9462739398312974,0.5532947556651122,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1968,0.7670325450077446,2014,0,0,0,0,0,0,0,0,1
291,630000.0,0.6666666666666666,0.36363636363636365,0.8246668195263723,0.791490749528383,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1975,0.694597941841164,2015,0,1,0,0,0,0,0,0,0
292,360000.0,0.6666666666666666,0.6363636363636364,0.6699710622229916,0.8065323333807403,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1992,0.735704469197515,2014,0,0,0,0,0,0,0,0,0
293,580000.0,0.6666666666666666,0.8181818181818182,0.8772937950995128,0.8478828950686135,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1986,0.7455302043845677,2014,0,0,0,1,0,0,0,0,0
294,550000.0,0.3333333333333333,0.45454545454545453,0.624274233141165,0.5770997876737299,0.5532947556651122,0.0,0.75,1.0,0.6666666666666666,1.0,1929,0.7623244716553864,2014,0,0,0,0,0,0,0,1,0
